neo4j_id,label,name,identifier,new_id
40204,Biological_Process,synaptic vesicle cytoskeletal transport,GO:0099514,40204
40205,Biological_Process,organic cyclic compound catabolic process,GO:1901361,40205
40206,Biological_Process,membrane depolarization during action potential,GO:0086010,40206
40207,Biological_Process,urate biosynthetic process,GO:0034418,40207
40208,Biological_Process,positive regulation of protein kinase C activity,GO:1900020,40208
40209,Biological_Process,nephrogenic mesenchyme development,GO:0072076,40209
40210,Biological_Process,regulation of lipoprotein metabolic process,GO:0050746,40210
40211,Biological_Process,replication fork protection,GO:0048478,40211
40212,Biological_Process,glucose 6-phosphate metabolic process,GO:0051156,40212
40213,Biological_Process,protein-carbohydrate complex subunit organization,GO:0071823,40213
40214,Biological_Process,inositol trisphosphate biosynthetic process,GO:0032959,40214
40215,Biological_Process,DNA alkylation,GO:0006305,40215
40216,Biological_Process,negative regulation of cysteine-type endopeptidase activity,GO:2000117,40216
40217,Biological_Process,meiosis I,GO:0007127,40217
40218,Biological_Process,ripoptosome assembly involved in necroptotic process,GO:1901026,40218
40219,Biological_Process,positive regulation of alpha-beta T cell activation,GO:0046635,40219
40220,Biological_Process,protein catabolic process,GO:0030163,40220
40221,Biological_Process,mitotic chromosome movement towards spindle pole,GO:0007079,40221
40222,Biological_Process,viral RNA genome replication,GO:0039694,40222
40223,Biological_Process,L-phenylalanine catabolic process,GO:0006559,40223
40224,Biological_Process,positive regulation of inositol phosphate biosynthetic process,GO:0060732,40224
40225,Biological_Process,response to molecule of fungal origin,GO:0002238,40225
40226,Biological_Process,regulation of eosinophil migration,GO:2000416,40226
40227,Biological_Process,negative regulation of neutrophil activation,GO:1902564,40227
40228,Biological_Process,regulation of potassium ion transmembrane transporter activity,GO:1901016,40228
40229,Biological_Process,DNA methylation or demethylation,GO:0044728,40229
40230,Biological_Process,regulation of mitochondrion organization,GO:0010821,40230
40231,Biological_Process,dihydrofolate metabolic process,GO:0046452,40231
40232,Biological_Process,negative regulation of stem cell proliferation,GO:2000647,40232
40233,Biological_Process,leukocyte cell-cell adhesion,GO:0007159,40233
40234,Biological_Process,cardiac right ventricle morphogenesis,GO:0003215,40234
40235,Biological_Process,positive regulation of peptidyl-serine phosphorylation of STAT protein,GO:0033141,40235
40236,Biological_Process,positive regulation of sphingolipid biosynthetic process,GO:0090154,40236
40237,Biological_Process,negative regulation of chemokine (C-X-C motif) ligand 2 production,GO:2000342,40237
40238,Biological_Process,regulation of protein oxidation,GO:1904806,40238
40239,Biological_Process,glycerol metabolic process,GO:0006071,40239
40240,Biological_Process,negative regulation of T-helper 17 type immune response,GO:2000317,40240
40241,Biological_Process,regulation of mRNA 3'-end processing,GO:0031440,40241
40242,Biological_Process,protein K11-linked deubiquitination,GO:0035871,40242
40243,Biological_Process,regulation of bone trabecula formation,GO:1900154,40243
40244,Biological_Process,ribosomal small subunit export from nucleus,GO:0000056,40244
40245,Biological_Process,regulation of non-canonical Wnt signaling pathway,GO:2000050,40245
40246,Biological_Process,positive regulation of muscle adaptation,GO:0014744,40246
40247,Biological_Process,pigment metabolic process,GO:0042440,40247
40248,Biological_Process,nitric oxide transport,GO:0030185,40248
40249,Biological_Process,metanephric thick ascending limb development,GO:0072233,40249
40250,Biological_Process,determination of liver left/right asymmetry,GO:0071910,40250
40251,Biological_Process,peripheral nervous system neuron differentiation,GO:0048934,40251
40252,Biological_Process,histone acetylation,GO:0016573,40252
40253,Biological_Process,muscle organ development,GO:0007517,40253
40254,Biological_Process,recombinational repair,GO:0000725,40254
40255,Biological_Process,actin-myosin filament sliding,GO:0033275,40255
40256,Biological_Process,eye photoreceptor cell fate commitment,GO:0042706,40256
40257,Biological_Process,positive regulation of fat cell proliferation,GO:0070346,40257
40258,Biological_Process,regulation of adherens junction organization,GO:1903391,40258
40259,Biological_Process,cellular biogenic amine biosynthetic process,GO:0042401,40259
40260,Biological_Process,tRNA wobble base modification,GO:0002097,40260
40261,Biological_Process,gastro-intestinal system smooth muscle contraction,GO:0014831,40261
40262,Biological_Process,myoblast fate determination,GO:0007518,40262
40263,Biological_Process,pyrimidine nucleotide-sugar transport,GO:0015781,40263
40264,Biological_Process,layer formation in cerebral cortex,GO:0021819,40264
40265,Biological_Process,negative regulation of ruffle assembly,GO:1900028,40265
40266,Biological_Process,regulation of systemic arterial blood pressure by endothelin,GO:0003100,40266
40267,Biological_Process,regulation of L-glutamate import,GO:1900920,40267
40268,Biological_Process,regulation of isotype switching to IgA isotypes,GO:0048296,40268
40269,Biological_Process,physiological cardiac muscle hypertrophy,GO:0003301,40269
40270,Biological_Process,positive regulation of actin nucleation,GO:0051127,40270
40271,Biological_Process,regulation of receptor internalization,GO:0002090,40271
40272,Biological_Process,agmatine biosynthetic process,GO:0097055,40272
40273,Biological_Process,positive regulation of interleukin-1 production,GO:0032732,40273
40274,Biological_Process,positive regulation of monocyte chemotaxis,GO:0090026,40274
40275,Biological_Process,positive regulation of macrophage differentiation,GO:0045651,40275
40276,Biological_Process,response to interleukin-6,GO:0070741,40276
40277,Biological_Process,gland development,GO:0048732,40277
40278,Biological_Process,GPI anchor biosynthetic process,GO:0006506,40278
40279,Biological_Process,sterol biosynthetic process,GO:0016126,40279
40280,Biological_Process,skeletal muscle tissue growth,GO:0048630,40280
40281,Biological_Process,detection of visible light,GO:0009584,40281
40282,Biological_Process,glutamine family amino acid biosynthetic process,GO:0009084,40282
40283,Biological_Process,vasopressin secretion,GO:0030103,40283
40284,Biological_Process,L-lysine metabolic process,GO:0046440,40284
40285,Biological_Process,UDP-N-acetylglucosamine metabolic process,GO:0006047,40285
40286,Biological_Process,histone phosphorylation,GO:0016572,40286
40287,Biological_Process,pericardium development,GO:0060039,40287
40288,Biological_Process,negative regulation of protein polymerization,GO:0032272,40288
40289,Biological_Process,cerebral cortex GABAergic interneuron differentiation,GO:0021892,40289
40290,Biological_Process,regulation of heparan sulfate proteoglycan biosynthetic process,GO:0010908,40290
40291,Biological_Process,growth involved in symbiotic interaction,GO:0044110,40291
40292,Biological_Process,regulation of mast cell degranulation,GO:0043304,40292
40293,Biological_Process,regulation of cell differentiation involved in embryonic placenta development,GO:0060800,40293
40294,Biological_Process,ureter maturation,GO:0035799,40294
40295,Biological_Process,negative regulation of mesenchymal cell apoptotic process,GO:2001054,40295
40296,Biological_Process,urea metabolic process,GO:0019627,40296
40297,Biological_Process,"negative regulation of mRNA splicing, via spliceosome",GO:0048025,40297
40298,Biological_Process,negative regulation of dopamine secretion,GO:0033602,40298
40299,Biological_Process,radial glia guided migration of Purkinje cell,GO:0021942,40299
40300,Biological_Process,peptidyl-lysine modification,GO:0018205,40300
40301,Biological_Process,defense response to bacterium,GO:0042742,40301
40302,Biological_Process,positive regulation of focal adhesion assembly,GO:0051894,40302
40303,Biological_Process,negative regulation of circadian rhythm,GO:0042754,40303
40304,Biological_Process,regulation of Rab protein signal transduction,GO:0032483,40304
40305,Biological_Process,cellular response to gonadotropin stimulus,GO:0071371,40305
40306,Biological_Process,positive regulation of skeletal muscle tissue development,GO:0048643,40306
40307,Biological_Process,modulation by host of viral glycoprotein metabolic process,GO:0044870,40307
40308,Biological_Process,negative regulation of mesenchymal cell apoptotic process involved in nephron morphogenesis,GO:0072040,40308
40309,Biological_Process,regulation of NLRP3 inflammasome complex assembly,GO:1900225,40309
40310,Biological_Process,positive regulation of renal sodium excretion,GO:0035815,40310
40311,Biological_Process,regulation of spontaneous neurotransmitter secretion,GO:1904048,40311
40312,Biological_Process,positive regulation of oocyte maturation,GO:1900195,40312
40313,Biological_Process,establishment or maintenance of cytoskeleton polarity,GO:0030952,40313
40314,Biological_Process,intermembrane transport,GO:0046909,40314
40315,Biological_Process,ossification,GO:0001503,40315
40316,Biological_Process,regulation of interleukin-12 biosynthetic process,GO:0045075,40316
40317,Biological_Process,oculomotor nerve formation,GO:0021623,40317
40318,Biological_Process,regulation of DNA catabolic process,GO:1903624,40318
40319,Biological_Process,peptidyl-glutamic acid modification,GO:0018200,40319
40320,Biological_Process,positive regulation of blood vessel endothelial cell migration,GO:0043536,40320
40321,Biological_Process,aorta morphogenesis,GO:0035909,40321
40322,Biological_Process,organelle localization,GO:0051640,40322
40323,Biological_Process,antimicrobial peptide production,GO:0002775,40323
40324,Biological_Process,C4-dicarboxylate transport,GO:0015740,40324
40325,Biological_Process,negative regulation of NAD(P)H oxidase activity,GO:0033861,40325
40326,Biological_Process,low-density lipoprotein particle remodeling,GO:0034374,40326
40327,Biological_Process,canonical Wnt signaling pathway involved in osteoblast differentiation,GO:0044339,40327
40328,Biological_Process,UV-damage excision repair,GO:0070914,40328
40329,Biological_Process,negative regulation of histone H3-K4 methylation,GO:0051572,40329
40330,Biological_Process,secretion by tissue,GO:0032941,40330
40331,Biological_Process,IRES-dependent translational initiation,GO:0002192,40331
40332,Biological_Process,extrinsic apoptotic signaling pathway,GO:0097191,40332
40333,Biological_Process,stress response to copper ion,GO:1990169,40333
40334,Biological_Process,positive regulation of transcription from RNA polymerase I promoter,GO:0045943,40334
40335,Biological_Process,regulation of insulin receptor signaling pathway,GO:0046626,40335
40336,Biological_Process,vesicle targeting,GO:0006903,40336
40337,Biological_Process,protein neddylation,GO:0045116,40337
40338,Biological_Process,negative regulation of cAMP-mediated signaling,GO:0043951,40338
40339,Biological_Process,negative regulation of lipid metabolic process,GO:0045833,40339
40340,Biological_Process,protein K11-linked ubiquitination,GO:0070979,40340
40341,Biological_Process,SNARE complex assembly,GO:0035493,40341
40342,Biological_Process,protein localization to endosome,GO:0036010,40342
40343,Biological_Process,positive regulation of interleukin-6 biosynthetic process,GO:0045410,40343
40344,Biological_Process,positive regulation of vasculature development,GO:1904018,40344
40345,Biological_Process,vitamin B6 biosynthetic process,GO:0042819,40345
